Форель ручьевая;17.80;3.50;0.00;0.00;106.00
Форель свежая;16.20;9.00;0.00;0.00;150.00
Форель семга медиан;20.00;23.00;0.00;0.00;287.00
Форель слабой соли;20.00;18.00;0.00;0.00;242.00
Форель слобосоленая;22.00;6.00;0.00;0.00;148.00
Форель соленая;22.00;15.60;0.00;0.00;227.50
Форель сырая;19.20;10.00;0.00;0.00;166.00
Форель (филе);19.20;2.10;0.00;0.00;97.00
Форель филе;23.00;14.20;0.00;0.00;215.00
Форель холодного копчения;22.00;10.50;0.00;0.00;183.00
Форшмак селедка+плавл.сырки;11.73;17.33;2.80;0.00;214.00
Фосоль стучковая;2.20;0.20;3.30;0.00;24.00
Французкие крекеры с кунжутом;8.20;21.50;57.30;0.00;471.00
"""французкий"" паштет";8.70;18.60;3.00;0.00;214.20
Французская булка ашан;8.20;0.90;54.90;0.00;267.00
Французская горчица;8.30;8.20;10.20;0.00;148.00
Французский батон с чесночной начинкой;8.50;13.20;47.60;0.00;347.00
Френч дог;9.60;10.80;31.88;0.00;263.00
Фреш апельсиновый;0.75;0.05;11.63;0.00;49.45
Фреш грейпфрутовый;0.60;0.10;9.00;87.00;38.00
Фреш морковно-яблочный;0.60;0.02;7.03;0.00;31.90
Фрикадели экстра;17.00;16.00;7.00;0.00;230.00
Фрикадельки;17.61;15.98;4.05;26.38;229.46
Фрикадельки говядина;18.60;16.00;0.00;0.00;218.00
Фрикадельки из индейки на пару;13.35;5.20;5.20;0.00;118.00
Фрикадельки из мяса;13.00;15.00;14.00;0.00;240.00
Фрикадельки из сиговых рыб;14.00;6.00;3.50;0.00;124.00
Фрикадельки из частиковых рыб;14.00;6.00;3.60;0.00;128.00
Фрикадельки из частиковых рыб дары югры;7.70;8.20;13.00;0.00;157.00
Фрикадельки икеа 5 шт;7.10;25.70;23.00;0.00;360.50
Фрикадельки куриные;16.80;10.20;0.00;0.00;158.00
Фрикадельки мясные;22.35;15.50;3.50;0.00;241.50
Фрикасе из курицы (куриное филе в сметане);23.70;11.80;1.10;0.00;205.00
Фрикасе по-французски;8.50;13.50;4.00;0.00;171.50
Фристайл напиток;0.00;0.00;10.00;0.00;41.00
Фруате;2.80;1.50;12.80;0.00;76.00
Фругурт;2.54;1.83;12.66;0.00;77.00
Фругурт 1.5%;2.40;1.50;12.10;0.00;71.00
Фругурт клубника;2.70;2.50;13.55;0.00;86.00
"Фруктовая смесь ""4 сезона"" 300 г";0.90;0.00;7.70;0.00;34.00
Фруктовая смесь для мюсли;2.80;0.80;67.10;0.00;279.00
"Фруктовое ассорти ""премия""";0.00;0.00;9.00;0.00;36.00
Фруктовое пюре;0.10;0.01;14.48;0.00;58.55
"Фруктовое пюре ""rich fruit mix""";0.00;0.00;14.00;0.00;56.00
"Фруктовое пюре ""агуша""";0.00;0.00;14.40;60.00;60.20
Фруктовое пюре фруто няня;0.50;1.00;15.20;0.00;71.80
Фруктово-ореховая смесь лав кешью и вишня;8.00;21.00;53.00;0.00;433.00
"Фруктово-ореховая смесь ""ширин""";12.00;27.00;63.00;0.00;564.00
Фруктово-ореховый батончик;3.80;8.70;60.60;0.00;329.00
Фруктово-ореховый батончик naturino energy;5.50;6.80;73.00;0.00;364.00
Фруктовые булочки к завтраку;7.60;1.20;44.00;0.00;209.80
Фруктовые вафли;3.20;2.80;80.90;0.00;350.00
"Фруктовые сочни с вишней ""ягодный сочень"" аладушкин, 120 г. (2 шт по 60 г.)";5.20;12.80;57.90;0.00;367.00
Фруктовый батончик;3.90;0.20;70.50;0.00;299.00
"Фруктовый батончик ""леовит""";0.00;0.00;63.00;0.00;260.00
Фруктовый батончик фрутилад клюква малина;3.70;0.30;65.30;0.00;279.00
Фруктовый йогурт;3.30;3.30;12.50;0.00;93.00
Фруктовый кефир;2.80;2.50;11.00;0.00;78.00
Фруктовый коктейль;2.25;1.95;20.55;0.00;106.80
Фруктовый лед;0.00;0.00;30.00;0.00;120.00
"Фруктовый лед ""веселые пчелки""";0.00;0.00;26.30;0.00;107.00
Фруктовый лёд апельсиновый;0.00;0.00;24.00;60.00;96.00
"Фруктовый лёд ""кусочек лета""";1.70;4.70;25.20;0.00;147.00
Фруктовый лёд с ароматом зелёного яблока;0.00;0.00;24.00;100.00;96.00
"Фруктовый лёд с взрывной карамелью ""БОН ПАРИ""";0.06;2.40;22.40;0.00;114.00
Фруктовый микс;0.00;0.00;17.10;0.00;68.40
Фруктовый наполнитель;0.00;0.00;56.00;0.00;224.00
Фруктовый наполнитель к творогу;0.00;0.00;56.00;0.00;224.00
"Фруктовый наполнитель ""савушкин продукт""";0.00;0.00;58.00;0.00;224.00
Фруктовый хлеб;6.95;6.25;53.90;0.00;295.00
Фруктовый хлеб(постный);6.80;4.30;55.10;0.00;277.00
"Фруктовы лед ""пираты....""";0.00;0.00;25.00;0.00;100.00
Фруктоза;0.00;0.00;98.18;0.00;392.83
Фруктоза;0.00;0.00;99.96;0.00;374.90
Фрукторое пюре rich;0.00;0.00;15.60;0.00;62.40
Фрукты в желе;0.00;0.00;14.00;26.67;56.00
Фрукты в желе ананас;0.00;0.00;14.00;0.00;56.00
Фрукты в шоколаде любимов;4.90;23.80;54.30;0.00;440.00
Фрукты и злаки с черносливом (батончик виталад);5.40;9.60;72.80;0.00;399.20
Фрукты коктейль закусон;0.00;0.00;19.00;0.00;79.00
Фрустайл;0.00;0.00;11.00;0.00;45.50
Фрутелла;0.90;6.80;82.70;0.00;399.00
Фрутелла вкус кокоса;0.90;7.00;83.00;0.00;400.00
Фрутелла конфета жевательная;0.90;7.00;83.00;0.00;400.00
Фрутилад;3.90;0.20;70.50;0.00;299.00
Фрутилад абрикос;3.35;0.45;69.05;0.00;294.00
Фрутилад «вишня в шоколаде»;4.30;5.20;62.60;0.00;314.00
Фрутилад вишня в шоколаде;4.70;9.80;63.70;0.00;362.00
Фрутилад в шоколаде;3.15;8.90;65.25;0.00;359.00
Фрутилад джунгли;6.70;10.30;65.30;0.00;388.00
"Фрутилад ""клюква-малина""";4.10;0.30;72.50;0.00;307.00
Фрутилад клюква малина;4.10;0.30;72.50;0.00;307.00
Фрутилад облепиха;3.90;0.20;70.50;15.00;299.00
Фрутилад облепиха белое дерево;3.60;0.70;63.80;0.00;276.00
Фрутилад солнечная поляна;3.90;0.20;71.10;0.00;294.00
Фрутилад с черной смородиной;4.10;0.10;72.40;0.00;305.00
Фрутилад с черносливом;1.10;1.40;69.20;0.00;307.00
Фрутилад (только фрукты);2.80;0.70;67.80;0.00;289.00
Фрутилад черная смородина;4.10;0.10;72.40;0.00;305.00
"Фрутилад ""чернослив""";1.60;8.00;66.80;0.00;356.00
Фрутилад чернослив;1.65;1.00;67.50;0.00;292.00
Фруто няня;0.00;0.00;14.00;0.00;56.00
Фруто-няня из бананов;0.00;0.00;20.00;0.00;80.00
Фруто няня пюре;0.00;0.00;13.00;0.00;52.00
Фруто няня пюре из яблок со сливками;0.50;1.00;15.00;50.00;71.00
Фруто-няня пюре из яблок со сливками;0.50;1.00;15.00;0.00;71.00
Фрутоняня пюре яблоко/ абрикос;0.00;0.00;16.00;0.00;64.00
Фруто няня с черносливом;0.00;0.00;18.50;0.00;74.00
Фруто няня яблоко;0.00;0.00;9.00;0.00;36.00
Фруттис 1%;2.50;0.10;16.80;0.00;79.00
Фруттис (легкий);1.40;0.10;14.10;0.00;64.00
Фруттис сливочное лакомство 5%;2.40;5.00;16.80;0.00;123.00
Фру-фру;5.00;0.00;70.00;0.00;293.00
Фрэш морковный;3.70;0.30;20.00;100.00;95.00
Фуагра;11.40;43.84;4.67;37.04;462.00
Фундук;16.60;66.90;9.90;4.80;704.00
Фундук в шоколаде;9.70;50.40;32.50;0.00;622.40
Фундук в шоколаде;8.50;47.70;41.30;0.00;578.00
Фундук жаренный;16.00;64.00;14.00;0.00;690.00
Фундук очищенный;2.30;0.00;67.00;0.00;277.20
Фунтик с яблочной начинкой;5.40;14.60;53.30;0.00;364.00
Фунчеза;0.90;0.20;24.90;0.00;109.10
Фунчоза Sen Soy Premium;10.10;0.00;74.50;0.00;338.40
Фучжу;45.00;20.00;20.00;0.00;440.00
Фэйхоа;1.20;0.80;11.00;0.00;43.00
Халва;11.35;28.95;52.35;0.00;512.00
Халва helvasan;12.60;26.40;38.90;0.00;444.00
Халва алматинская подсолнечная;11.60;29.70;54.00;0.00;516.00
Халва арахисовая;17.02;29.26;38.53;0.00;481.00
Халва арахисовая;12.70;29.20;47.00;1.95;506.00
Халва арахисовая в шоколаде;14.70;33.00;44.00;0.00;528.00
"Халва арахисовая на фруктозе ""Семислонов""";15.80;27.13;36.26;0.00;481.60
"Халва арахисовая с кунжутными семечками ""Семислонов""";16.82;28.92;39.23;10.00;480.00
"Халва арахисовая с фруктозой ""Голицин""";13.50;31.00;48.00;0.00;525.00
Халва внильная;11.60;29.70;54.00;0.00;529.70
Халва в шоколаде рот фронт;14.00;33.00;43.00;0.00;528.00
"Халва глазированная ""ротфронт""";14.70;33.00;43.80;0.00;528.00
Халва дружба арахисово-кунжутная;16.70;31.30;43.80;0.00;520.00
Халва кунжутная;12.10;26.69;39.35;0.00;437.45
Халва кунжутная с грецким орехом;13.08;31.24;47.22;0.00;520.87
"Халва кунжутно-арахисовая ""лада""";14.70;30.70;47.20;0.00;519.00
"Халва ""молочная нежность""";14.40;34.90;42.00;0.00;532.80
Халва подсолнечная;11.63;29.72;54.06;0.37;523.63
"Халва подсолнечная ""азовская""";12.90;37.30;42.60;0.00;554.30
Халва подсолнечная алтайская;11.60;30.00;41.00;0.00;480.40
Халва подсолнечная в глазуре;10.60;30.50;53.80;0.00;532.00
"Халва подсолнечная ""красная цена""";12.90;37.30;42.60;0.00;554.30
Халва подсолнечная с арахисом азовская;12.70;33.40;46.80;0.00;534.40
"Халва подсолнечная ""семислонов""";12.46;36.20;37.26;0.00;521.00
Халва подсолнечная с какао;11.50;29.00;50.40;0.00;523.00
"Халва подсолнечная ""Тимоша""";12.90;37.30;42.60;0.00;554.30
"Халва подсолнечная ""тимоша"" с какао";12.30;31.50;42.30;0.00;492.00
"Халва подсолнечная ""тимоша"" с курагой";11.30;29.32;44.50;0.00;486.00
Халва ротфронт;14.70;33.00;44.00;0.00;528.00
Халва ротфронт в шоколаде;14.00;33.00;43.00;0.00;528.00
"Халва рот фронт ""дружба"" арахисово-кунжутная";16.70;31.30;43.80;0.00;520.00
Халва с арахисом дружба;16.70;31.30;43.80;0.00;519.00
Халва с арахисом рот фронт;16.70;31.30;43.80;0.00;519.00
Халва с изюмом;14.20;32.90;41.90;0.00;506.00
"Халва с изюмщм ""балканская""";12.00;26.20;46.80;0.00;471.00
Халва с курагой;11.30;29.32;44.50;0.00;486.00
Халва тахинная;12.85;29.95;50.80;3.95;510.00
Халява арахисовая в шоколаде;14.70;33.00;44.00;0.00;528.00
Хамса;19.35;5.50;0.00;35.00;127.00
Хамса соленая;20.23;7.25;0.00;7.50;146.50
Хамса солёная;21.20;9.00;0.00;0.00;166.00
Харибо - золотой мишка;6.90;0.10;75.00;0.00;328.00
Хариус;17.50;2.00;0.00;70.00;88.00
Харчо;6.12;4.38;9.45;29.50;99.30
Харчо с сухариками чашка супа;7.00;8.00;59.00;0.00;336.00
Хачапури;13.21;12.29;32.38;0.00;291.83
Хачапури полуфабрикат;13.90;12.50;28.20;0.00;277.00
Хачапури с брынзой;12.60;13.20;38.70;0.00;326.00
Хашбраун;2.30;16.46;23.50;0.00;262.00
Хворост;6.00;23.00;56.00;0.00;440.00
Хворост домашний;9.10;20.00;71.81;0.00;506.00
Хворост из дрожжевого теста;6.00;13.00;39.00;0.00;296.00
Хворост росттофу;3.00;21.00;19.00;0.00;272.00
Хвост говяжий мясокостный;19.70;6.50;0.00;0.00;137.30
Хе из говядины;11.78;8.65;7.22;0.00;153.76
Хек;16.66;2.19;0.00;18.07;86.74
Хек вареный;16.60;2.20;0.00;0.00;86.00
Хек (в медальонах);17.00;3.00;0.00;0.00;93.00
Хек в пароварке;14.94;1.98;0.00;0.00;77.40
Хек (жареный);14.94;1.76;0.00;0.00;77.40
Хек жареный;14.39;3.63;2.19;0.00;101.59
Хек жареный в ржаной муке;15.17;7.90;4.11;0.00;147.30
Хек запеченный;16.60;2.20;0.00;79.90;86.00
Хек запеченный в фольге;12.16;8.75;4.30;30.00;145.63
Хек молочный;16.60;2.20;0.00;0.00;86.00
Хек на пару;18.50;2.30;0.00;0.00;95.00
Хек отварной;17.59;2.24;0.00;26.63;90.72
Хек рыба;16.60;2.30;0.00;0.00;86.00
Хек свежемороженный;16.60;2.20;0.00;0.00;86.00
Хек свежий;16.60;2.20;0.00;0.00;86.00
Хек св/м;16.60;2.20;0.00;0.00;86.00
Хек сырой;16.00;2.20;0.00;0.00;86.00
Хек тушеный;16.72;2.14;0.00;0.00;86.20
Хеппер;9.00;14.00;48.50;0.00;356.00
Хинкали;8.90;10.87;26.23;5.00;235.16
Хинкали баранина;10.60;4.70;33.40;0.00;218.30
"Хинкали ""восточные""";8.00;12.00;26.00;0.00;244.00
Хлеб 1 сорт пшеничный;8.00;1.00;49.00;34.00;238.00
Хлеб 2 сорт;8.80;1.00;57.50;0.00;274.00
"Хлеб ""7 злаков""";7.50;2.60;43.70;0.00;228.00
Хлеб 7 злаков;7.50;2.60;43.70;0.00;228.00
Хлеб 7-ми зерновой лента;9.80;2.80;45.80;0.00;257.00
"Хлеб ""8 злаков""";12.94;5.91;40.29;3.89;266.31
Хлеб 8 злаков;11.68;5.20;40.96;0.00;257.41
Хлеб 8 злаков ашан;13.70;5.10;42.00;0.00;263.15
Хлеб 8 злаков в упаковке;10.30;9.70;37.10;0.00;278.00
"Хлеб 8 злаков о""кей";8.40;0.90;50.90;0.00;245.00
Хлеб baernlaible;6.00;1.00;45.00;0.00;214.00
Хлеб fazer;8.70;5.23;44.65;0.00;265.75
Хлеб fazer alku;11.00;10.00;34.00;0.00;270.00
Хлеб fazer puikula;9.10;1.60;44.00;0.00;230.00
Хлеб mankattan;10.00;3.70;55.20;0.00;296.43
Хлеб melna rudzu;6.50;1.30;48.60;0.00;230.00
Хлеб pealinna;7.60;1.60;50.50;0.00;240.00
Хлеб peenleib;10.70;1.90;43.90;0.00;236.00
Хлеб ruks - ломтик30г=68к;1.50;0.30;14.10;0.00;68.00
"Хлеб ""toste"" (hanza maiznica)";7.70;4.20;48.30;0.00;268.00
Хлеб vollkorn;7.50;6.00;33.50;0.00;218.00
Хлеб weizenfrisch;7.50;1.00;44.50;0.00;217.00
"Хлеб ""австрийский"" 6 злаков";9.31;11.20;33.13;0.00;261.00
"Хлеб ""алексеевский""";7.70;1.20;48.10;0.00;239.00
Хлеб американсендвич;7.40;4.60;42.60;0.00;232.20
"Хлеб ""английский""";13.30;8.80;40.90;0.00;300.00
Хлеб английский;13.30;8.80;40.90;5.00;300.00
"Хлеб ""английский завтрак""";11.30;7.70;48.40;0.00;313.00
Хлеб английский завтрак;13.50;8.95;42.55;0.00;309.00
Хлеб английский завтрак (25г);13.70;9.10;44.20;0.00;318.00
Хлеб английский завтрак с омега 3;11.30;7.70;48.40;0.00;313.00
Хлеб английский зерновой;13.30;8.80;40.90;0.00;300.00
"Хлеб английский ""каравай""";13.30;8.80;40.90;0.00;300.00
Хлеб английский каравай;13.30;8.80;40.90;0.00;300.00
"Хлеб ""аппетитный""";7.60;1.65;44.19;0.00;225.50
Хлеб аппетитный;7.50;1.50;42.80;0.00;218.00
"Хлеб ""арбатский""";8.30;2.20;52.40;0.00;268.00
Хлеб аркадия с семечками;5.50;0.80;49.80;0.00;221.00
"Хлеб ""ароматный""";7.90;2.50;51.10;0.00;262.00
Хлеб ароматный;8.25;3.85;55.55;5.00;294.50
"Хлеб ""атлант""";7.90;1.50;56.80;0.00;263.00
Хлеб аютинский;7.70;2.70;52.00;0.00;260.00
"Хлеб ""бабушкин""";5.60;2.90;50.60;0.00;240.00
Хлеб бабушкин (белый в нарезке);8.80;1.20;47.80;0.00;242.00
Хлеб бабушкин смак;6.90;1.10;51.60;0.00;248.00
"Хлеб ""баварский"" с семенами";8.00;3.30;42.00;0.00;236.00
Хлеб багет бородино;6.80;1.30;40.70;0.00;201.80
"Хлеб ""балтийские традиции""";7.10;2.30;50.30;0.00;252.00
"Хлеб ""банкетный""";6.10;1.10;50.20;0.00;235.00
Хлеб банкетный;6.10;1.00;50.00;0.00;235.00
"Хлеб ""баркалабовский""с тмином";7.10;0.70;45.30;0.00;210.00
Хлеб-батон молочный;9.50;2.70;53.80;0.00;277.60
Хлеб батон нарезной;7.50;2.90;50.90;0.00;264.00
"Хлеб ""бауэрброт""";6.60;1.10;39.10;0.00;193.00
Хлеб бездрожжевой;5.40;0.60;35.80;0.00;170.00
Хлеб без дрожжевой;7.10;1.00;50.10;0.00;244.00
"Хлеб бездрожжевой ""альберт""";6.60;1.20;49.00;0.00;235.00
"Хлеб бездрожжевой ""богородский""";7.00;1.25;44.40;0.00;217.00
Хлеб бездрожжевой кайзер многозерновой;10.90;4.40;47.90;0.00;271.00
Хлеб бездрожжевой нарезка;6.70;1.00;50.00;0.00;230.00
"Хлеб без муки ""лагуна""";8.10;1.42;42.50;0.00;218.00
"Хлеб ""белая русь""";9.20;0.60;51.30;0.00;236.00
Хлеб белково- отрубной;16.80;2.20;10.60;0.00;129.00
Хлеб белково-отрубной;16.90;2.20;10.60;0.00;129.00
Хлеб белково-пшеничный, без добавления сахара;21.00;5.80;22.50;0.00;223.00
"Хлеб ""белково-пшеничный"" формовой";21.00;5.80;22.50;0.00;223.00
Хлеб белковый;27.00;2.00;27.90;0.00;227.00
Хлеб белковый отрубной;20.60;0.60;31.00;0.00;214.00
"Хлеб белковый ""славяночка""";26.40;2.10;32.20;0.00;254.00
Хлеб белковый славяночка;26.40;2.10;32.20;0.00;254.00
"Хлеб ""беловежский""";7.60;1.30;48.60;0.00;241.00
Хлеб белорусский;6.20;0.60;50.90;0.00;235.00
"Хлеб белорусский ""коровай""";6.60;1.20;42.70;0.00;212.00
Хлеб белый;7.32;1.38;48.74;20.49;237.35
Хлеб белый casino;8.00;1.00;50.00;0.00;245.00
Хлеб белый (s-vudu);5.06;4.95;44.08;0.00;237.32
Хлеб белый zeltene;10.10;2.90;49.70;0.00;265.00
Хлеб белый дарницкий формовой в упаковке;6.60;1.10;41.00;0.00;200.00
Хлеб белый из пшеничной муки;8.90;1.00;56.20;0.00;275.00
Хлеб белый луковый;7.40;0.00;46.60;0.00;223.20
"Хлеб белый ""нарезной""";7.50;2.90;51.40;0.00;264.00
Хлеб белый обеденный;8.00;3.00;51.00;0.00;267.00
"Хлеб белый традиционный ""Хлебный дом""";7.70;1.40;49.90;0.00;248.00
Хлеб белый формовой;7.70;0.80;49.50;0.00;236.00
"Хлеб белый""хлебный дом""";7.90;0.90;51.90;0.00;251.00
"Хлеб берлинский деревенский с семечками ""аркадия""";5.50;0.80;49.80;0.00;221.00
"Хлеб ""берорусский""(добродия)";6.60;1.20;42.70;0.00;212.00
"Хлеб бессолевой ""тыквенная диета""";13.80;1.00;43.60;0.00;233.00
Хлеб бздрожжевой;8.00;1.10;53.20;0.00;244.00
Хлеб био (бездрожжевой) окей;5.40;0.60;35.80;0.00;170.00
"Хлеб ""био"" окей";5.40;0.60;35.80;0.00;170.00
"Хлеб ""бородино""";7.45;1.30;46.95;0.00;225.00
Хлеб бородино;6.95;1.35;44.90;0.00;215.50
"Хлеб ""бородино"" (ашан)";7.60;1.20;41.70;0.00;213.00
"Хлеб ""бородино"" булкин";7.10;1.40;50.00;0.00;230.00
"Хлеб ""бородино"" заварной (перекресток)";7.60;1.20;41.70;0.00;213.00
Хлеб бородино табрис крф;7.80;1.20;43.90;0.00;217.60
"Хлеб ""бородинский""";6.89;1.31;41.87;0.00;209.56
Хлеб бородинский;6.77;1.56;41.94;3.75;210.27
"Хлеб ""бородинский"" аксайнан";6.20;1.10;45.40;0.00;216.30
Хлеб бородинский аксайнан;6.20;1.10;45.40;0.00;216.30
"Хлеб ""бородинский"" александровский хлебокомбинат";8.70;1.20;43.00;0.00;218.00
"Хлеб бородинский ""всеслав""";7.40;1.40;44.80;0.00;224.00
"Хлеб бородинский ""глофа""";7.20;1.30;51.60;0.00;251.00
Хлеб бородинский зерновой;6.35;6.74;28.82;0.00;196.00
"Хлеб бородинский""иваныч""";6.90;1.30;53.40;0.00;260.00
"Хлеб бородинский ""Каравай""";6.10;1.30;41.10;0.00;200.00
"Хлеб бородинский ""київхліб""";7.00;1.20;42.10;0.00;199.00
Хлеб бородинский классический в нарезке магнит крф;6.36;1.07;44.70;0.00;216.23
Хлеб бородинский классический магнит крф;10.85;1.62;76.17;0.00;361.78
Хлеб бородинский ломтиками;6.80;1.30;41.50;50.40;207.00
"Хлеб ""бородинский"" нкхлеб";8.80;1.30;39.80;0.00;201.00
Хлеб бородинский новый;7.10;0.60;45.60;0.00;214.00
Хлеб бородинский окей;7.60;1.40;54.10;0.00;258.00
Хлеб бородинский особый;6.35;1.35;44.95;0.00;218.50
"Хлеб бородинский ""салтовский""";6.90;1.30;40.20;0.00;192.00
"Хлеб бородинский с кориандром ""боун"" ашан крф";6.80;1.30;41.50;0.00;207.00
Хлеб бородинский с кориандром каравай;6.10;1.30;41.10;0.00;200.00
"Хлеб ""бородинский"" (с.пудовъ)";9.10;3.10;63.90;0.00;320.40
Хлеб бородинский улучшенный восход;6.20;1.10;45.80;0.00;218.00
"Хлеб бородинский ""хлебный дом""";6.90;1.30;40.90;0.00;208.00
Хлеб бородинский хлебозавод №4 400г;6.80;1.30;39.80;0.00;201.00
"Хлеб бородинский ""черный""";6.80;1.30;41.80;0.00;207.00
"Хлеб бородинский""юг руси""";6.90;1.30;40.90;0.00;208.00
"Хлеб ""борок""";7.30;2.70;43.00;1.00;231.00
Хлеб боско белый постный;24.10;2.70;33.00;0.00;253.00
Хлеб боско пророщенное зерно;14.23;7.51;39.59;0.00;283.00
"Хлеб ""боярский""";6.97;1.83;42.97;26.67;219.33
Хлеб боярский;6.90;1.30;48.30;0.00;232.00
"Хлеб ""боярский"" (бкк)";6.60;1.20;41.10;0.00;205.00
Хлеб бродинский;7.60;1.40;57.20;0.00;275.00
"Хлеб ""будь здоров"" с отрубями";7.30;1.30;42.30;0.00;210.10
Хлеб булочка осенняя;8.10;1.60;47.60;0.00;234.00
Хлеб бурже;7.53;2.20;44.28;0.00;232.00
"Хлеб ""бурже"" многозерновой";8.30;2.70;42.60;0.00;233.00
Хлеб бурже многозерновой;8.00;3.00;43.00;0.00;233.00
Хлеб бурже цельнозерновой;6.40;1.40;47.70;0.00;234.00
Хлеб «бюржес»;9.00;6.00;36.00;0.00;234.00
Хлеб вафельный;11.40;3.50;70.70;0.00;368.00
"Хлеб вафельный ""елизавета""";11.32;3.65;70.30;0.00;366.50
Хлеб вафельный елизавета;11.40;3.50;70.73;0.00;367.83
Хлеб вафельный елизавета ржаной;10.70;4.70;66.30;0.00;356.00
"Хлеб вафельный ржаной ""елизавета""";10.70;4.70;66.30;0.00;356.00
"Хлеб вафельный с пряностями ""елизавета""";11.40;3.50;70.70;0.00;367.00
"Хлеб ""венский""";7.16;1.06;46.60;0.00;224.50
Хлеб венский;9.11;6.90;32.50;0.00;233.80
"Хлеб венский ""королевский""";9.20;6.90;32.50;0.00;234.00
Хлеб венский с орехами и сухофруктами;6.50;7.80;44.20;35.00;273.00
"Хлеб ""версаль""";7.70;1.00;60.00;0.00;280.00
"Хлеб ""вильякс""";9.80;3.40;46.80;0.00;252.00
Хлеб висiвковiй;9.20;2.10;48.90;0.00;253.00
Хлеб водар;6.40;0.50;50.00;0.00;220.00
"Хлеб ""волжский пекарь""ржаной заварной";6.90;1.20;35.30;0.00;186.00
"Хлеб ""волжский"" ржанно-заварной";6.90;1.20;36.30;0.00;186.00
Хлеб восемь злаков;13.20;5.10;39.70;0.00;257.50
Хлеб воскресенский;6.20;1.20;42.60;0.00;208.00
Хлеб всеслав;6.70;1.70;46.90;0.00;233.00
Хлеб вулкан;7.50;1.10;49.20;0.00;241.10
"Хлеб ""геркулес""";9.40;4.25;48.25;0.00;269.50
Хлеб геркулес;10.05;5.20;49.50;0.00;289.50
"Хлеб ""геркулес"" зерновой";10.10;5.40;49.00;0.00;289.00
Хлеб «геркулес» зерновой;10.10;5.40;49.00;0.00;289.00
Хлеб геркулес зерновой;10.10;5.40;49.00;0.00;289.00
Хлеб геркулес зерновой (хлебный дом);10.10;5.40;48.00;0.00;289.00
Хлеб геркулес молочный;10.40;2.70;51.60;0.00;277.00
"Хлеб геркулес с отрубями ""хлеб.дом""";9.30;4.20;45.60;0.00;262.00
"Хлеб ""геркулес"" с отрубями хлебный дом";9.30;4.20;45.60;0.00;262.00
"Хлеб ""геркулес"" с отрубями хлебный дом (262)";9.30;4.20;45.60;0.00;262.00
Хлеб гетьманский;6.80;1.20;47.60;0.00;235.00
Хлеб городской;6.00;1.00;43.00;0.00;210.00
"Хлеб ""горчичный""";7.10;4.80;48.30;0.00;269.00
Хлеб горчичный;7.45;5.05;51.60;0.00;285.50
Хлеб гречаный румянец;5.90;3.40;37.50;0.00;204.00
Хлеб греческий;10.20;1.20;69.00;0.00;327.30
Хлеб гречишный;7.83;2.17;50.75;0.00;252.31
Хлеб гречишный фитнес;9.60;2.80;51.40;0.00;273.00
Хлеб гречишный эврика;7.30;1.10;42.70;0.00;210.00
Хлеб гречневый;6.20;3.00;44.90;0.00;234.00
Хлеб грубого помола;4.20;0.80;43.00;0.00;196.00
Хлеб губернаторский подовый;6.30;0.90;40.40;0.00;198.00
"Хлеб ""губернский""";6.10;1.20;42.10;0.00;210.00
"Хлеб ""дарницкий""";6.73;1.07;42.40;0.00;209.50
Хлеб дарницкий;6.37;1.60;40.50;10.73;205.65
"Хлеб ""дарницкий волжский""";6.80;1.20;40.00;45.00;204.00
"Хлеб""дарницкий волжский""";6.80;1.20;40.00;45.00;204.00
Хлеб дарницкий кефирный;5.60;0.80;35.60;0.00;175.00
"Хлеб "" дарницкий"" кулиничи";7.40;0.90;47.00;0.00;216.00
Хлеб дарницкий подовый;6.60;1.10;41.00;0.00;206.00
"Хлеб ""дарницкий"" (ржаной)";6.60;1.10;41.00;0.00;200.00
Хлеб дарницкий формовой тобус;6.60;1.10;41.00;0.00;200.00
"Хлеб ""день и ночь""";8.30;2.30;52.40;0.00;270.00
"Хлеб ""деревенский""";7.40;2.40;50.70;0.00;254.00
Хлеб деревенский;6.89;0.99;42.09;0.00;205.90
"Хлеб деревенский ""аркадия""";7.80;1.10;68.80;0.00;306.00
Хлеб деревенский классический;6.20;1.00;36.90;0.00;184.00
Хлеб десертный заварной;6.00;4.20;51.20;0.00;269.00
"Хлеб ""десетный""";15.70;8.30;33.80;0.00;273.00
"Хлеб ""дивненский""";6.80;2.60;45.40;0.00;235.00
"Хлеб ""дивный""";7.60;1.30;52.60;0.00;253.00
"Хлеб диетический с отрубями ""каравай""(225)";7.80;2.20;43.50;0.00;225.00
Хлеб для сэндвичей;8.10;1.60;56.90;0.00;280.20
Хлеб для тостов (tidbit);7.70;5.10;48.90;0.00;277.00
"Хлеб ""добрый"" из проращенного зерна";9.90;2.80;56.10;0.00;289.20
"Хлеб ""добры смак""";6.20;0.50;42.70;0.00;209.00
"Хлеб ""докторский""";8.20;2.60;46.60;0.00;247.00
Хлеб Докторский Лента;8.40;2.80;58.00;0.00;296.00
Хлеб домашний агробизнес;6.90;1.20;48.00;0.00;236.00
Хлеб домашний зерновой;7.31;9.59;31.23;0.00;243.00
Хлеб домашний кукурузный со специями (05.12.2011);8.02;3.28;45.74;0.52;244.76
"Хлеб ""домашний""(пшеничный)";7.50;0.70;46.30;0.00;231.00
Хлеб домашний (ржано-пшеничный);6.60;1.00;41.90;0.00;209.00
